eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,preservation
IYS2019-Kaganovsky-2-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-86,present,formalin
IYS2019-Kaganovsky-2-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-87,present,formalin
IYS2019-Kaganovsky-2-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-88,present,formalin
IYS2019-Kaganovsky-2-1,spinirostris,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,NA,NA,NA,Species,unaccepted,sp. indet.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,IYS2019-Kaganovsky-2-1-zoop_occ-89,present,formalin
IYS2019-Kaganovsky-2-1,NA,Copepoda,urn:lsid:marinespecies.org:taxname:1080,"Milne Edwards, 1840",nauplius,NA,Class,accepted,NA,Animalia,Arthropoda,Copepoda,NA,NA,NA,IYS2019-Kaganovsky-2-1-zoop_occ-90,present,formalin
IYS2019-Kaganovsky-2-1,anglicus,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,"Lubbock, 1857",C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,IYS2019-Kaganovsky-2-1-zoop_occ-91,present,formalin
IYS2019-Kaganovsky-2-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-92,present,formalin
IYS2019-Kaganovsky-2-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-93,present,formalin
IYS2019-Kaganovsky-2-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-94,present,formalin
IYS2019-Kaganovsky-2-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-95,present,formalin
IYS2019-Kaganovsky-2-1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS2019-Kaganovsky-2-1-zoop_occ-96,present,formalin
IYS2019-Kaganovsky-2-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-2-1-zoop_occ-97,present,formalin
IYS2019-Kaganovsky-2-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-2-1-zoop_occ-98,present,formalin
IYS2019-Kaganovsky-2-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-2-1-zoop_occ-99,present,formalin
IYS2019-Kaganovsky-2-1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852-1853",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-2-1-zoop_occ-100,present,formalin
IYS2019-Kaganovsky-2-1,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,"Giesbrecht, 1888",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Euchirella,IYS2019-Kaganovsky-2-1-zoop_occ-101,present,formalin
IYS2019-Kaganovsky-2-1,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,"Giesbrecht, 1888",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Euchirella,IYS2019-Kaganovsky-2-1-zoop_occ-102,present,formalin
IYS2019-Kaganovsky-2-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-2-1-zoop_occ-103,present,formalin
IYS2019-Kaganovsky-2-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-2-1-zoop_occ-104,present,formalin
IYS2019-Kaganovsky-2-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",nauplius,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-2-1-zoop_occ-105,present,formalin
IYS2019-Kaganovsky-2-1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS2019-Kaganovsky-2-1-zoop_occ-106,present,formalin
IYS2019-Kaganovsky-2-1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,"Campbell, 1930",C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-2-1-zoop_occ-107,present,formalin
IYS2019-Kaganovsky-2-1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,"(Wolfenden, 1905)",C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-2-1-zoop_occ-108,present,formalin
IYS2019-Kaganovsky-2-1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-2-1-zoop_occ-109,present,formalin
IYS2019-Kaganovsky-2-1,longicornis,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,"(Giesbrecht, 1889)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterostylites,IYS2019-Kaganovsky-2-1-zoop_occ-110,present,formalin
IYS2019-Kaganovsky-2-1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS2019-Kaganovsky-2-1-zoop_occ-111,present,formalin
IYS2019-Kaganovsky-2-1,flavicornis,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,"(Claus, 1863)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Lucicutiidae,Lucicutia,IYS2019-Kaganovsky-2-1-zoop_occ-112,present,formalin
IYS2019-Kaganovsky-2-1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-113,present,formalin
IYS2019-Kaganovsky-2-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-114,present,formalin
IYS2019-Kaganovsky-2-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-115,present,formalin
IYS2019-Kaganovsky-2-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-116,present,formalin
IYS2019-Kaganovsky-2-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-117,present,formalin
IYS2019-Kaganovsky-2-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-118,present,formalin
IYS2019-Kaganovsky-2-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-119,present,formalin
IYS2019-Kaganovsky-2-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-120,present,formalin
IYS2019-Kaganovsky-2-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-2-1-zoop_occ-121,present,formalin
IYS2019-Kaganovsky-2-1,pygmaeus,Microcalanus pygmaeus,urn:lsid:marinespecies.org:taxname:104513,"(Sars G.O., 1900)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,IYS2019-Kaganovsky-2-1-zoop_occ-122,present,formalin
IYS2019-Kaganovsky-2-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-123,present,formalin
IYS2019-Kaganovsky-2-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-124,present,formalin
IYS2019-Kaganovsky-2-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-125,present,formalin
IYS2019-Kaganovsky-2-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-126,present,formalin
IYS2019-Kaganovsky-2-1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-2-1-zoop_occ-127,present,formalin
IYS2019-Kaganovsky-2-1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-2-1-zoop_occ-128,present,formalin
IYS2019-Kaganovsky-2-1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-2-1-zoop_occ-129,present,formalin
IYS2019-Kaganovsky-2-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-2-1-zoop_occ-130,present,formalin
IYS2019-Kaganovsky-2-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-2-1-zoop_occ-131,present,formalin
IYS2019-Kaganovsky-2-1,NA,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,"Gray, 1840",larva,NA,Class,accepted,sp. indet.,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,IYS2019-Kaganovsky-2-1-zoop_occ-132,present,formalin
IYS2019-Kaganovsky-2-1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-2-1-zoop_occ-133,present,formalin
IYS2019-Kaganovsky-2-1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-2-1-zoop_occ-134,present,formalin
IYS2019-Kaganovsky-2-1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-2-1-zoop_occ-135,present,formalin
IYS2019-Kaganovsky-2-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-2-1-zoop_occ-136,present,formalin
IYS2019-Kaganovsky-2-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-2-1-zoop_occ-137,present,formalin
IYS2019-Kaganovsky-2-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-2-1-zoop_occ-138,present,formalin
IYS2019-Kaganovsky-2-1,NA,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-2-1-zoop_occ-139,present,formalin
IYS2019-Kaganovsky-2-1,NA,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-2-1-zoop_occ-140,present,formalin
IYS2019-Kaganovsky-2-1,NA,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,"Giesbrecht in Giesbrecht & Schmeil, 1898",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Pleuromamma,IYS2019-Kaganovsky-2-1-zoop_occ-141,present,formalin
IYS2019-Kaganovsky-2-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-142,present,formalin
IYS2019-Kaganovsky-2-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-143,present,formalin
IYS2019-Kaganovsky-2-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-144,present,formalin
IYS2019-Kaganovsky-2-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-145,present,formalin
IYS2019-Kaganovsky-2-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-2-1-zoop_occ-146,present,formalin
IYS2019-Kaganovsky-2-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-2-1-zoop_occ-147,present,formalin
IYS2019-Kaganovsky-2-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-2-1-zoop_occ-148,present,formalin
IYS2019-Kaganovsky-2-1,NA,Racovitzanus,urn:lsid:marinespecies.org:taxname:104227,"Giesbrecht, 1902",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-2-1-zoop_occ-149,present,formalin
IYS2019-Kaganovsky-2-1,brevicaudatus,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,"(Sars G.O., 1900)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scaphocalanus,IYS2019-Kaganovsky-2-1-zoop_occ-150,present,formalin
IYS2019-Kaganovsky-2-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C5,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-2-1-zoop_occ-151,present,formalin
IYS2019-Kaganovsky-2-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C4,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-2-1-zoop_occ-152,present,formalin
IYS2019-Kaganovsky-2-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-2-1-zoop_occ-153,present,formalin
IYS2019-Kaganovsky-2-1,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",larval colony,NA,Order,accepted,sp. indet.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS2019-Kaganovsky-2-1-zoop_occ-154,present,formalin
IYS2019-Kaganovsky-2-1,NA,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,"Eschscholtz, 1825",juvenile,NA,Genus,accepted,sp. indet.,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-2-1-zoop_occ-155,present,formalin
IYS2019-Kaganovsky-2-1,conifera,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"(Giesbrecht, 1891)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,IYS2019-Kaganovsky-2-1-zoop_occ-156,present,formalin
IYS2019-Kaganovsky-2-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-2-1-zoop_occ-157,present,formalin
IYS2019-Kaganovsky-2-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-2-1-zoop_occ-158,present,formalin
IYS2019-Kaganovsky-2-1,similis,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,IYS2019-Kaganovsky-2-1-zoop_occ-159,present,formalin
IYS2019-Kaganovsky-2-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-2-1-zoop_occ-160,present,formalin
IYS2019-Kaganovsky-2-1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS2019-Kaganovsky-2-1-zoop_occ-161,present,formalin
IYS2019-Kaganovsky-3-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-3-1-zoop_occ-162,present,formalin
IYS2019-Kaganovsky-3-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,NA,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-3-1-zoop_occ-163,present,formalin
IYS2019-Kaganovsky-3-1,challengeri,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,"Stebbing, 1888",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS2019-Kaganovsky-3-1-zoop_occ-164,present,formalin
IYS2019-Kaganovsky-3-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-3-1-zoop_occ-165,present,formalin
IYS2019-Kaganovsky-3-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-3-1-zoop_occ-166,present,formalin
IYS2019-Kaganovsky-3-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-3-1-zoop_occ-167,present,formalin
IYS2019-Kaganovsky-3-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-3-1-zoop_occ-168,present,formalin
IYS2019-Kaganovsky-3-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-3-1-zoop_occ-169,present,formalin
IYS2019-Kaganovsky-3-1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-3-1-zoop_occ-170,present,formalin
IYS2019-Kaganovsky-3-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-3-1-zoop_occ-171,present,formalin
IYS2019-Kaganovsky-3-1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS2019-Kaganovsky-3-1-zoop_occ-172,present,formalin
IYS2019-Kaganovsky-3-1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",NA,NA,Species,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS2019-Kaganovsky-3-1-zoop_occ-173,present,formalin
IYS2019-Kaganovsky-3-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-3-1-zoop_occ-174,present,formalin
