eventID,verbatimIdentification,scientificName,scientificNameID,scientificNameAuthorship,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,identificationRemarks,previousIdentifications,specificEpithet,occurrenceID,occurrenceStatus,basisOfRecord
IYS2020-Legacy-AX-Bongo-1,Metridia sp.,"Metridia (Boeck, 1865)",urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-63,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Muggiae atlantica,"Muggiaea atlantica (Cunningham, 1892)",urn:lsid:marinespecies.org:taxname:135441,"Cunningham, 1892",,,Species,accepted,,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,,,atlantica,IYS2020-Legacy-AX-Bongo-1-64,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus cristatus,"Neocalanus cristatus (Krøyer, 1848)",urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",C4,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,cristatus,IYS2020-Legacy-AX-Bongo-1-65,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus cristatus,"Neocalanus cristatus (Krøyer, 1848)",urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",C4,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,cristatus,IYS2020-Legacy-AX-Bongo-1-66,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus cristatus,"Neocalanus cristatus (Krøyer, 1848)",urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",C5,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,cristatus,IYS2020-Legacy-AX-Bongo-1-67,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus flemingeri/plumchrus C4-C6,"Neocalanus (Sars G.O., 1925)",urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C4,,Genus,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,,IYS2020-Legacy-AX-Bongo-1-68,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus flemingeri/plumchrus C4-C6,"Neocalanus (Sars G.O., 1925)",urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C5,,Genus,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,,IYS2020-Legacy-AX-Bongo-1-69,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus plumchrus,"Neocalanus plumchrus (Marukawa, 1921)",urn:lsid:marinespecies.org:taxname:196772,"Marukawa, 1921",C4,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,,,plumchrus,IYS2020-Legacy-AX-Bongo-1-70,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Neocalanus+Calanus C1-C3,"Calanidae (Dana, 1849)",urn:lsid:marinespecies.org:taxname:104079,"Dana, 1849",C3,,Family,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,,,,,IYS2020-Legacy-AX-Bongo-1-71,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Oikopleura dioica,"Oikopleura (Vexillaria) dioica (Fol, 1872)",urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",,,Species,accepted,,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,,,(Vexillaria),IYS2020-Legacy-AX-Bongo-1-72,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Oikopleura labradoriensis,"Oikopleura (Vexillaria) labradoriensis (Lohmann, 1892)",urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",,,Species,accepted,,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,,,(Vexillaria),IYS2020-Legacy-AX-Bongo-1-73,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Oithona atlantica,"Oithona atlantica (Farran, 1908)",urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,,,atlantica,IYS2020-Legacy-AX-Bongo-1-74,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Oithona similis,"Oithona similis (Claus, 1866)",urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,,,similis,IYS2020-Legacy-AX-Bongo-1-75,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Oithona sp.,"Oithona (Baird, 1843)",urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-76,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Paracalanus indicus,"Paracalanus indicus (Wolfenden, 1905)",urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,,,indicus,IYS2020-Legacy-AX-Bongo-1-77,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Paracalanus sp.,"Paracalanus (Boeck, 1865)",urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C5,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-78,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Parasagitta elegans,"Parasagitta elegans (Verrill, 1873)",urn:lsid:marinespecies.org:taxname:105440,"Verrill, 1873",,,Species,accepted,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,,,elegans,IYS2020-Legacy-AX-Bongo-1-79,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Parasagitta elegans,"Parasagitta elegans (Verrill, 1873)",urn:lsid:marinespecies.org:taxname:105440,"Verrill, 1873",,,Species,accepted,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,,,elegans,IYS2020-Legacy-AX-Bongo-1-80,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudocalanus mimus,"Pseudocalanus mimus (Frost, 1989)",urn:lsid:marinespecies.org:taxname:355067,"Frost, 1989",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,,,mimus,IYS2020-Legacy-AX-Bongo-1-81,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudocalanus newmani,"Pseudocalanus newmani (Frost, 1989)",urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,,,newmani,IYS2020-Legacy-AX-Bongo-1-82,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudocalanus sp.,"Pseudocalanus (Boeck, 1872)",urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C4,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-83,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudocalanus sp.,"Pseudocalanus (Boeck, 1872)",urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-84,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudocalanus sp.,"Pseudocalanus (Boeck, 1872)",urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-85,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudosagitta scrippsae,"Pseudosagitta scrippsae (Alvariño, 1962)",urn:lsid:marinespecies.org:taxname:266259,"Alvariño, 1962",,,Species,unaccepted,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,,,scrippsae,IYS2020-Legacy-AX-Bongo-1-86,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Pseudosagitta scrippsae,"Pseudosagitta scrippsae (Alvariño, 1962)",urn:lsid:marinespecies.org:taxname:266259,"Alvariño, 1962",,,Species,unaccepted,,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,,,scrippsae,IYS2020-Legacy-AX-Bongo-1-87,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Scolecithricella minor,"Scolecithricella minor (Brady, 1883)",urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",C4,,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,,,minor,IYS2020-Legacy-AX-Bongo-1-88,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Scolecithricella minor,"Scolecithricella minor (Brady, 1883)",urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",C5,,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,,,minor,IYS2020-Legacy-AX-Bongo-1-89,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Scolecithricella minor,"Scolecithricella minor (Brady, 1883)",urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",C6,M,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,,,minor,IYS2020-Legacy-AX-Bongo-1-90,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Sebastes sp.,"Sebastes (Cuvier, 1829)",urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",larva,,Genus,accepted,sp. indet.,Animalia,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-91,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Spinocalanus brevicaudatus,"Spinocalanus brevicaudatus (Brodsky, 1950)",urn:lsid:marinespecies.org:taxname:104848,"Brodsky, 1950",C5,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Spinocalanidae,Spinocalanus,,,brevicaudatus,IYS2020-Legacy-AX-Bongo-1-92,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Stenobrachius leucopsarus,"Stenobrachius leucopsarus (Eigenmann & Eigenmann, 1890)",urn:lsid:marinespecies.org:taxname:254363,"Eigenmann & Eigenmann, 1890",larva,,Species,accepted,,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Stenobrachius,,,leucopsarus,IYS2020-Legacy-AX-Bongo-1-93,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Themisto pacifica,"Themisto pacifica (Stebbing, 1888)",urn:lsid:marinespecies.org:taxname:254453,"Stebbing, 1888",,,Species,accepted,,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,,,pacifica,IYS2020-Legacy-AX-Bongo-1-94,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Themisto pacifica,"Themisto pacifica (Stebbing, 1888)",urn:lsid:marinespecies.org:taxname:254453,"Stebbing, 1888",,F,Species,accepted,,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,,,pacifica,IYS2020-Legacy-AX-Bongo-1-95,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Thysanoessa longipes,"Thysanoessa longipes (Brandt, 1851)",urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",juvenile,,Species,accepted,,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,,,longipes,IYS2020-Legacy-AX-Bongo-1-96,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Tomopteris septentrionalis,"Tomopteris septentrionalis (Steenstrup, 1849)",urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",,,Species,accepted,,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,,,septentrionalis,IYS2020-Legacy-AX-Bongo-1-97,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Tomopteris septentrionalis,"Tomopteris septentrionalis (Steenstrup, 1849)",urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",,,Species,accepted,,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,,,septentrionalis,IYS2020-Legacy-AX-Bongo-1-98,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Tomopteris sp.,"Tomopteris (Eschscholtz, 1825)",urn:lsid:marinespecies.org:taxname:129715,"Eschscholtz, 1825",juvenile,,Genus,accepted,sp. indet.,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-99,present,PreservedSpecimen
IYS2020-Legacy-AX-Bongo-1,Typhloscolecidae sp.,"Typhloscolecidae (Uljanin, 1878)",urn:lsid:marinespecies.org:taxname:959,"Uljanin, 1878",,,Family,accepted,sp. indet.,Animalia,Annelida,Polychaeta,Phyllodocida,Typhloscolecidae,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-AX-Bongo-1-100,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Acartia longiremis,"Acartia longiremis (Lilljeborg, 1853)",urn:lsid:marinespecies.org:taxname:104257,"Lilljeborg, 1853",C5,,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,,,longiremis,IYS2020-Legacy-I-Bongo-1-1,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Acartia longiremis,"Acartia longiremis (Lilljeborg, 1853)",urn:lsid:marinespecies.org:taxname:104257,"Lilljeborg, 1853",C6,F,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,,,longiremis,IYS2020-Legacy-I-Bongo-1-2,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Acartia longiremis,"Acartia longiremis (Lilljeborg, 1853)",urn:lsid:marinespecies.org:taxname:104257,"Lilljeborg, 1853",C6,M,Species,alternate representation,,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,,,longiremis,IYS2020-Legacy-I-Bongo-1-3,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Aequorea victoria,"Aequorea victoria (Murbach & Shearer, 1902)",urn:lsid:marinespecies.org:taxname:283998,"Murbach & Shearer, 1902",,,Species,accepted,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,victoria,IYS2020-Legacy-I-Bongo-1-4,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Aglantha digitale,"Aglantha digitale (O. F. Müller, 1776)",urn:lsid:marinespecies.org:taxname:117849,"O. F. Müller, 1776",,,Species,accepted,,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,,,digitale,IYS2020-Legacy-I-Bongo-1-5,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Aglantha digitale,"Aglantha digitale (O. F. Müller, 1776)",urn:lsid:marinespecies.org:taxname:117849,"O. F. Müller, 1776",,,Species,accepted,,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,,,digitale,IYS2020-Legacy-I-Bongo-1-6,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Atlanta sp.,"Atlanta (Lesueur, 1817)",urn:lsid:marinespecies.org:taxname:137687,"Lesueur, 1817",,,Genus,accepted,sp. indet.,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-7,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Calanoid A sp.,"Calanoida (Sars G.O., 1903)",urn:lsid:marinespecies.org:taxname:1100,"Sars G.O., 1903",C5,,Order,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-8,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Calanoid A sp.,"Calanoida (Sars G.O., 1903)",urn:lsid:marinespecies.org:taxname:1100,"Sars G.O., 1903",C6,F,Order,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-9,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Calanus pacificus,"Calanus pacificus (Brodsky, 1948)",urn:lsid:marinespecies.org:taxname:196771,"Brodsky, 1948",C5,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,,,pacificus,IYS2020-Legacy-I-Bongo-1-10,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Neocalanus+Calanus C1-C3,"Calanidae (Dana, 1849)",urn:lsid:marinespecies.org:taxname:104079,"Dana, 1849",C1,,Family,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,,,,,IYS2020-Legacy-I-Bongo-1-11,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Neocalanus+Calanus C1-C3,"Calanidae (Dana, 1849)",urn:lsid:marinespecies.org:taxname:104079,"Dana, 1849",C2,,Family,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,,,,,IYS2020-Legacy-I-Bongo-1-12,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Neocalanus+Calanus C1-C3,"Calanidae (Dana, 1849)",urn:lsid:marinespecies.org:taxname:104079,"Dana, 1849",C3,,Family,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,,,,,IYS2020-Legacy-I-Bongo-1-13,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Calocalanus styliremis,"Calocalanus styliremis (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104673,"Giesbrecht, 1888",C5,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,,,styliremis,IYS2020-Legacy-I-Bongo-1-14,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Calocalanus styliremis,"Calocalanus styliremis (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104673,"Giesbrecht, 1888",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,,,styliremis,IYS2020-Legacy-I-Bongo-1-15,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Carinaria japonica,"Carinaria japonica (Okutani, 1955)",urn:lsid:marinespecies.org:taxname:574937,"Okutani, 1955",,,Species,accepted,,Animalia,Mollusca,Gastropoda,Littorinimorpha,Carinariidae,Carinaria,,,japonica,IYS2020-Legacy-I-Bongo-1-16,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Chaetognath,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,,juvenile,,Phylum,accepted,,Animalia,Chaetognatha,,,,,,,,IYS2020-Legacy-I-Bongo-1-17,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Chaetognath sp. (no heads),Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,,,,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,,,,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-18,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Chaetognath sp. (no heads),Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,,,,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,,,,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-19,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Clausocalanus parapergens,"Clausocalanus parapergens (Frost & Fleminger, 1968)",urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,,,parapergens,IYS2020-Legacy-I-Bongo-1-20,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Clausocalanus sp.,"Clausocalanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C4,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-21,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Clausocalanus sp.,"Clausocalanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C5,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-22,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Clione limacina,"Clione limacina (Phipps, 1774)",urn:lsid:marinespecies.org:taxname:139178,"Phipps, 1774",,,Species,accepted,,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,,,limacina,IYS2020-Legacy-I-Bongo-1-23,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Clytemnestra sp.,"Clytemnestra (Dana, 1847)",urn:lsid:marinespecies.org:taxname:115273,"Dana, 1847",C6,,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-24,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Copepod nauplius,"Copepoda (Milne Edwards, 1840)",urn:lsid:marinespecies.org:taxname:1080,"Milne Edwards, 1840",nauplius,,Class,accepted,,Animalia,Arthropoda,Copepoda,,,,,,,IYS2020-Legacy-I-Bongo-1-25,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Corolla spectabilis,"Corolla spectabilis (Dall, 1871)",urn:lsid:marinespecies.org:taxname:139492,"Dall, 1871",,,Species,accepted,sp. indet.,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,spectabilis,IYS2020-Legacy-I-Bongo-1-26,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Ctenocalanus vanus,"Ctenocalanus vanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C3,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,,Ctenocalanus sp.,vanus,IYS2020-Legacy-I-Bongo-1-27,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Ctenocalanus vanus,"Ctenocalanus vanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C4,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,,,vanus,IYS2020-Legacy-I-Bongo-1-28,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Ctenocalanus vanus,"Ctenocalanus vanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C5,,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,,,vanus,IYS2020-Legacy-I-Bongo-1-29,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Ctenocalanus vanus,"Ctenocalanus vanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C6,F,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,,,vanus,IYS2020-Legacy-I-Bongo-1-30,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Ctenocalanus vanus,"Ctenocalanus vanus (Giesbrecht, 1888)",urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C6,M,Species,accepted,,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,,,vanus,IYS2020-Legacy-I-Bongo-1-31,present,PreservedSpecimen
IYS2020-Legacy-I-Bongo-1,Cuninidae sp.,"Cuninidae (Bigelow, 1913)",urn:lsid:marinespecies.org:taxname:16845,"Bigelow, 1913",,,Family,accepted,sp. indet.,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae,,"Taxonomist suspects that the individuals are all a single species, but unsure which species.",,,IYS2020-Legacy-I-Bongo-1-32,present,PreservedSpecimen
