eventID,lifeStage,sex,scientificName,scientificNameID,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,taxonomicStatus,occurrenceRemarks,occurrenceID,occurrenceStatus,preparations,vernacularName,specificEpithet,reproductiveCondition,basisOfRecord
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,sp. indet.,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,"Nemoto, 1963",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:17,present,Formalin,NA,inspinata,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,"Steenstrup, 1849",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:18,present,Formalin,NA,septentrionalis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,"Bradford, 1971",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:19,present,Formalin,NA,divergens,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Atlanta,urn:lsid:marinespecies.org:taxname:137687,sp. indet.,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,"Lesueur, 1817",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:20,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,"Brodsky, 1948",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:21,present,Formalin,NA,pacificus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,"Brodsky, 1948",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:22,present,Formalin,NA,pacificus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,"Brodsky, 1948",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:23,present,Formalin,NA,pacificus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,"Leach, 1816",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:24,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,"Leach, 1816",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:25,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Candacia columbiae,urn:lsid:marinespecies.org:taxname:349800,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,"Campbell, 1929",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:26,present,Formalin,NA,columbiae,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Candacia,urn:lsid:marinespecies.org:taxname:104157,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,"Dana, 1846",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:27,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,juvenile,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,NA,Phylum,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:28,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,"Frost & Fleminger, 1968",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:29,present,Formalin,NA,parapergens,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,"Frost & Fleminger, 1968",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:30,present,Formalin,NA,parapergens,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,sp. indet.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,NA,Species,unaccepted,NA,IYS:GoA2020:Stn4:bongo:Net1:31,present,Formalin,NA,spinirostris,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",Species,unaccepted,NA,IYS:GoA2020:Stn4:bongo:Net1:32,present,Formalin,NA,anglicus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",Species,unaccepted,NA,IYS:GoA2020:Stn4:bongo:Net1:33,present,Formalin,NA,anglicus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:34,present,Formalin,NA,vanus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:35,present,Formalin,NA,vanus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:36,present,Formalin,NA,vanus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:37,present,Formalin,NA,vanus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,"(Sars, 1866)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:38,present,Formalin,NA,elegans,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,sp. indet.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:39,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,M,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:40,present,Formalin,NA,bungii,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:41,present,Formalin,NA,bungii,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:42,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:43,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Dana, 1852",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:44,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,calyptopsis,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:45,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,egg,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:46,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,furcillia,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:47,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,nauplius,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:48,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,<0.5mm,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,sp. indet.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,"Dana, 1853",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:49,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Heterorhabdus tanneri,urn:lsid:marinespecies.org:taxname:196782,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,"(Giesbrecht, 1895)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:50,present,Formalin,NA,tanneri,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:51,present,Formalin,NA,helicina,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:52,present,Formalin,NA,flavicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:53,present,Formalin,NA,flavicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:54,present,Formalin,NA,flavicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"Bradford & Jillett, 1974",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:55,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"Bradford & Jillett, 1974",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:56,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:57,present,Formalin,NA,tenuicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:58,present,Formalin,NA,tenuicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:59,present,Formalin,NA,tenuicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:60,present,Formalin,NA,tenuicornis,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:61,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:62,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:63,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:64,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:65,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:66,present,Formalin,NA,cristatus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:67,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:68,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C3,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:69,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Fol, 1872",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:70,present,Formalin,NA,(Vexillaria),NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Farran, 1908",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:71,present,Formalin,NA,atlantica,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,sp. indet.,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Baird, 1843",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:72,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Wolfenden, 1905",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:73,present,Formalin,NA,indicus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:74,present,Formalin,NA,parvus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:75,present,Formalin,NA,parvus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Boeck, 1865",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:76,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C2,NA,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:77,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:78,present,Formalin,NA,newmani,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:79,present,Formalin,NA,newmani,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,F,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,sp. indet.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:80,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,"Giesbrecht, 1902",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:81,present,Formalin,NA,antarcticus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,"Giesbrecht, 1902",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:82,present,Formalin,NA,antarcticus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,"Giesbrecht, 1902",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:83,present,Formalin,NA,antarcticus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Scaphocalanus echinatus,urn:lsid:marinespecies.org:taxname:104793,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,"(Farran, 1905)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:84,present,Formalin,NA,echinatus,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C5,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:85,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,F,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:86,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C4,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:87,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,C6,M,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,alternate representation,NA,IYS:GoA2020:Stn4:bongo:Net1:88,present,Formalin,NA,minor,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,larval colony,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,sp. indet.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:89,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,paralarva,NA,Teuthida,urn:lsid:marinespecies.org:taxname:11716,NA,Animalia,Mollusca,Cephalopoda,Teuthida,NA,NA,"Naef, 1916",Order,nomen dubium,NA,IYS:GoA2020:Stn4:bongo:Net1:90,present,Formalin,Squid,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,F,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,"(Stebbing, 1888)",Species,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:91,present,Formalin,NA,pacifica,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,juvenile,NA,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,sp. indet.,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,"Eschscholtz, 1825",Genus,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:92,present,Formalin,NA,NA,NA,PreservedSpecimen
IYS:GoA2020:Stn4:bongo:Net1,NA,NA,Typhloscolecidae,urn:lsid:marinespecies.org:taxname:959,sp. indet.,Animalia,Annelida,Polychaeta,Phyllodocida,Typhloscolecidae,NA,"Uljanin, 1878",Family,accepted,NA,IYS:GoA2020:Stn4:bongo:Net1:93,present,Formalin,NA,NA,NA,PreservedSpecimen
